symbol,timestamp,funding_rate,funding_interval_hours
SOLUSDT,2021-03-30T00:00:00Z,0.00045834,8
BTCUSDT,2021-03-30T08:00:00Z,0.00027258,8
ETHUSDT,2021-03-30T08:00:00Z,0.00056645,8
SOLUSDT,2021-03-30T08:00:00Z,0.00119744,8
BTCUSDT,2021-03-30T16:00:00Z,0.00083501,8
ETHUSDT,2021-03-30T16:00:00Z,0.00036654,8
SOLUSDT,2021-03-30T16:00:00Z,0.00134349,8
BTCUSDT,2021-03-31T00:00:00Z,0.00080754,8
ETHUSDT,2021-03-31T00:00:00Z,0.00076506,8
SOLUSDT,2021-03-31T00:00:00Z,0.00089395,8
BTCUSDT,2021-03-31T08:00:00Z,0.00070889,8
ETHUSDT,2021-03-31T08:00:00Z,0.0010713,8
SOLUSDT,2021-03-31T08:00:00Z,0.00054855,8
BTCUSDT,2021-03-31T16:00:00Z,0.00058414,8
ETHUSDT,2021-03-31T16:00:00Z,0.00038554,8
SOLUSDT,2021-03-31T16:00:00Z,0.00057877,8
BTCUSDT,2021-04-01T00:00:00Z,0.00109277,8
ETHUSDT,2021-04-01T00:00:00Z,0.00156864,8
SOLUSDT,2021-04-01T00:00:00Z,0.00103263,8
BTCUSDT,2021-04-01T08:00:00Z,0.00095247,8
ETHUSDT,2021-04-01T08:00:00Z,0.00109222,8
SOLUSDT,2021-04-01T08:00:00Z,0.00104792,8
BTCUSDT,2021-04-01T16:00:00Z,0.00051932,8
ETHUSDT,2021-04-01T16:00:00Z,0.00064672,8
SOLUSDT,2021-04-01T16:00:00Z,0.00084334,8
BTCUSDT,2021-04-02T00:00:00Z,0.00071058,8
ETHUSDT,2021-04-02T00:00:00Z,0.00050452,8
SOLUSDT,2021-04-02T00:00:00Z,0.000564,8
BTCUSDT,2021-04-02T08:00:00Z,0.00106221,8
ETHUSDT,2021-04-02T08:00:00Z,0.00121799,8
SOLUSDT,2021-04-02T08:00:00Z,0.00150169,8
BTCUSDT,2021-04-02T16:00:00Z,0.0010197,8
ETHUSDT,2021-04-02T16:00:00Z,0.00116568,8
SOLUSDT,2021-04-02T16:00:00Z,0.00096656,8
BTCUSDT,2021-04-03T00:00:00Z,0.00063267,8
ETHUSDT,2021-04-03T00:00:00Z,0.00082856,8
SOLUSDT,2021-04-03T00:00:00Z,0.00090108,8
BTCUSDT,2021-04-03T08:00:00Z,0.00107843,8
ETHUSDT,2021-04-03T08:00:00Z,0.00143194,8
SOLUSDT,2021-04-03T08:00:00Z,0.00142513,8
BTCUSDT,2021-04-03T16:00:00Z,0.00101313,8
ETHUSDT,2021-04-03T16:00:00Z,0.00086456,8
SOLUSDT,2021-04-03T16:00:00Z,0.00167753,8
BTCUSDT,2021-04-04T00:00:00Z,0.0005209,8
ETHUSDT,2021-04-04T00:00:00Z,0.00060523,8
SOLUSDT,2021-04-04T00:00:00Z,0.00016572,8
BTCUSDT,2021-04-04T08:00:00Z,0.00048495,8
ETHUSDT,2021-04-04T08:00:00Z,0.00106146,8
SOLUSDT,2021-04-04T08:00:00Z,0.00080358,8
BTCUSDT,2021-04-04T16:00:00Z,0.00026521,8
ETHUSDT,2021-04-04T16:00:00Z,0.00038114,8
SOLUSDT,2021-04-04T16:00:00Z,0.0001,8
BTCUSDT,2021-04-05T00:00:00Z,0.00039464,8
ETHUSDT,2021-04-05T00:00:00Z,0.00072788,8
SOLUSDT,2021-04-05T00:00:00Z,0.00085227,8
BTCUSDT,2021-04-05T08:00:00Z,0.00043217,8
ETHUSDT,2021-04-05T08:00:00Z,0.00074688,8
SOLUSDT,2021-04-05T08:00:00Z,0.00012199,8
BTCUSDT,2021-04-05T16:00:00Z,0.00037409,8
ETHUSDT,2021-04-05T16:00:00Z,0.00085226,8
SOLUSDT,2021-04-05T16:00:00Z,0.00136006,8
BTCUSDT,2021-04-06T00:00:00Z,0.00097189,8
ETHUSDT,2021-04-06T00:00:00Z,0.00161366,8
SOLUSDT,2021-04-06T00:00:00Z,0.00140962,8
BTCUSDT,2021-04-06T08:00:00Z,0.00057776,8
ETHUSDT,2021-04-06T08:00:00Z,0.00064189,8
SOLUSDT,2021-04-06T08:00:00Z,0.00149504,8
BTCUSDT,2021-04-06T16:00:00Z,0.00083736,8
ETHUSDT,2021-04-06T16:00:00Z,0.00061542,8
SOLUSDT,2021-04-06T16:00:00Z,0.00046872,8
BTCUSDT,2021-04-07T00:00:00Z,0.00057609,8
ETHUSDT,2021-04-07T00:00:00Z,0.00049128,8
SOLUSDT,2021-04-07T00:00:00Z,0.0001,8
BTCUSDT,2021-04-07T08:00:00Z,0.00053749,8
ETHUSDT,2021-04-07T08:00:00Z,0.00069613,8
SOLUSDT,2021-04-07T08:00:00Z,0.0001,8
BTCUSDT,2021-04-07T16:00:00Z,0.0005366,8
ETHUSDT,2021-04-07T16:00:00Z,0.00032907,8
SOLUSDT,2021-04-07T16:00:00Z,0.0001,8
BTCUSDT,2021-04-08T00:00:00Z,0.00040784,8
ETHUSDT,2021-04-08T00:00:00Z,0.00021468,8
SOLUSDT,2021-04-08T00:00:00Z,0.00030698,8
BTCUSDT,2021-04-08T08:00:00Z,0.00024943,8
ETHUSDT,2021-04-08T08:00:00Z,0.00026979,8
SOLUSDT,2021-04-08T08:00:00Z,0.0001,8
BTCUSDT,2021-04-08T16:00:00Z,0.00026225,8
ETHUSDT,2021-04-08T16:00:00Z,0.00031551,8
SOLUSDT,2021-04-08T16:00:00Z,0.00017952,8
BTCUSDT,2021-04-09T00:00:00Z,0.00019611,8
ETHUSDT,2021-04-09T00:00:00Z,0.00038906,8
SOLUSDT,2021-04-09T00:00:00Z,0.0001,8
BTCUSDT,2021-04-09T08:00:00Z,0.00026301,8
ETHUSDT,2021-04-09T08:00:00Z,0.00043318,8
SOLUSDT,2021-04-09T08:00:00Z,0.0001,8
BTCUSDT,2021-04-09T16:00:00Z,0.00021785,8
ETHUSDT,2021-04-09T16:00:00Z,0.00064034,8
SOLUSDT,2021-04-09T16:00:00Z,0.00027232,8
BTCUSDT,2021-04-10T00:00:00Z,0.00012959,8
ETHUSDT,2021-04-10T00:00:00Z,0.0001,8
SOLUSDT,2021-04-10T00:00:00Z,0.0001,8
BTCUSDT,2021-04-10T08:00:00Z,0.00148624,8
ETHUSDT,2021-04-10T08:00:00Z,0.00209663,8
SOLUSDT,2021-04-10T08:00:00Z,0.00091825,8
BTCUSDT,2021-04-10T16:00:00Z,0.00119652,8
ETHUSDT,2021-04-10T16:00:00Z,0.00120257,8
SOLUSDT,2021-04-10T16:00:00Z,0.00083453,8
BTCUSDT,2021-04-11T00:00:00Z,0.00086735,8
ETHUSDT,2021-04-11T00:00:00Z,0.00055892,8
SOLUSDT,2021-04-11T00:00:00Z,0.00076444,8
BTCUSDT,2021-04-11T08:00:00Z,0.00099427,8
ETHUSDT,2021-04-11T08:00:00Z,0.00086343,8
SOLUSDT,2021-04-11T08:00:00Z,0.00076346,8
BTCUSDT,2021-04-11T16:00:00Z,0.00105998,8
ETHUSDT,2021-04-11T16:00:00Z,0.00091114,8
SOLUSDT,2021-04-11T16:00:00Z,0.00042257,8
BTCUSDT,2021-04-12T00:00:00Z,0.00093793,8
ETHUSDT,2021-04-12T00:00:00Z,0.00099657,8
SOLUSDT,2021-04-12T00:00:00Z,0.00113291,8
BTCUSDT,2021-04-12T08:00:00Z,0.00106358,8
ETHUSDT,2021-04-12T08:00:00Z,0.00164512,8
SOLUSDT,2021-04-12T08:00:00Z,0.00086506,8
BTCUSDT,2021-04-12T16:00:00Z,0.00094343,8
ETHUSDT,2021-04-12T16:00:00Z,0.00067862,8
SOLUSDT,2021-04-12T16:00:00Z,0.00065468,8
BTCUSDT,2021-04-13T00:00:00Z,0.00084072,8
ETHUSDT,2021-04-13T00:00:00Z,0.00047138,8
SOLUSDT,2021-04-13T00:00:00Z,0.00065355,8
BTCUSDT,2021-04-13T08:00:00Z,0.00089928,8
ETHUSDT,2021-04-13T08:00:00Z,0.00117821,8
SOLUSDT,2021-04-13T08:00:00Z,0.00106733,8
BTCUSDT,2021-04-13T16:00:00Z,0.0012267,8
ETHUSDT,2021-04-13T16:00:00Z,0.00167603,8
SOLUSDT,2021-04-13T16:00:00Z,0.00161617,8
BTCUSDT,2021-04-14T00:00:00Z,0.00090508,8
ETHUSDT,2021-04-14T00:00:00Z,0.00152762,8
SOLUSDT,2021-04-14T00:00:00Z,0.00082883,8
BTCUSDT,2021-04-14T08:00:00Z,0.00108567,8
ETHUSDT,2021-04-14T08:00:00Z,0.00203587,8
SOLUSDT,2021-04-14T08:00:00Z,0.00150253,8
BTCUSDT,2021-04-14T16:00:00Z,0.00104786,8
ETHUSDT,2021-04-14T16:00:00Z,0.00095658,8
SOLUSDT,2021-04-14T16:00:00Z,0.0005878,8
BTCUSDT,2021-04-15T00:00:00Z,0.00076335,8
ETHUSDT,2021-04-15T00:00:00Z,0.00113562,8
SOLUSDT,2021-04-15T00:00:00Z,0.0010579,8
BTCUSDT,2021-04-15T08:00:00Z,0.00082082,8
ETHUSDT,2021-04-15T08:00:00Z,0.00110097,8
SOLUSDT,2021-04-15T08:00:00Z,0.00141831,8
BTCUSDT,2021-04-15T16:00:00Z,0.00110324,8
ETHUSDT,2021-04-15T16:00:00Z,0.00104862,8
SOLUSDT,2021-04-15T16:00:00Z,0.00054664,8
BTCUSDT,2021-04-16T00:00:00Z,0.00109647,8
ETHUSDT,2021-04-16T00:00:00Z,0.00146805,8
SOLUSDT,2021-04-16T00:00:00Z,0.00074493,8
BTCUSDT,2021-04-16T08:00:00Z,0.00120022,8
ETHUSDT,2021-04-16T08:00:00Z,0.00135711,8
SOLUSDT,2021-04-16T08:00:00Z,0.00063461,8
BTCUSDT,2021-04-16T16:00:00Z,0.00115519,8
ETHUSDT,2021-04-16T16:00:00Z,0.0010812,8
SOLUSDT,2021-04-16T16:00:00Z,0.0017762,8
BTCUSDT,2021-04-17T00:00:00Z,0.00054906,8
ETHUSDT,2021-04-17T00:00:00Z,0.00076639,8
SOLUSDT,2021-04-17T00:00:00Z,0.00114295,8
BTCUSDT,2021-04-17T08:00:00Z,0.00054007,8
ETHUSDT,2021-04-17T08:00:00Z,0.0009833,8
SOLUSDT,2021-04-17T08:00:00Z,0.00069825,8
BTCUSDT,2021-04-17T16:00:00Z,0.00087572,8
ETHUSDT,2021-04-17T16:00:00Z,0.00063599,8
SOLUSDT,2021-04-17T16:00:00Z,0.00098868,8
BTCUSDT,2021-04-18T00:00:00Z,0.00081624,8
ETHUSDT,2021-04-18T00:00:00Z,0.00052118,8
SOLUSDT,2021-04-18T00:00:00Z,0.00069042,8
BTCUSDT,2021-04-18T08:00:00Z,0.00058448,8
ETHUSDT,2021-04-18T08:00:00Z,0.00022241,8
SOLUSDT,2021-04-18T08:00:00Z,-0.00081587,8
BTCUSDT,2021-04-18T16:00:00Z,0.0001,8
ETHUSDT,2021-04-18T16:00:00Z,0.00044396,8
SOLUSDT,2021-04-18T16:00:00Z,0.0003846,8
BTCUSDT,2021-04-19T00:00:00Z,0.0001,8
ETHUSDT,2021-04-19T00:00:00Z,0.0001,8
SOLUSDT,2021-04-19T00:00:00Z,0.00011935,8
BTCUSDT,2021-04-19T08:00:00Z,0.0001,8
ETHUSDT,2021-04-19T08:00:00Z,0.0001,8
SOLUSDT,2021-04-19T08:00:00Z,0.00052771,8
BTCUSDT,2021-04-19T16:00:00Z,0.0001,8
ETHUSDT,2021-04-19T16:00:00Z,0.0005192,8
SOLUSDT,2021-04-19T16:00:00Z,0.0001,8
BTCUSDT,2021-04-20T00:00:00Z,0.0001,8
ETHUSDT,2021-04-20T00:00:00Z,0.0001,8
SOLUSDT,2021-04-20T00:00:00Z,0.00069128,8
BTCUSDT,2021-04-20T08:00:00Z,0.0001,8
ETHUSDT,2021-04-20T08:00:00Z,0.00021279,8
SOLUSDT,2021-04-20T08:00:00Z,0.00031573,8
BTCUSDT,2021-04-20T16:00:00Z,0.0001,8
ETHUSDT,2021-04-20T16:00:00Z,0.0001,8
SOLUSDT,2021-04-20T16:00:00Z,0.00013798,8
BTCUSDT,2021-04-21T00:00:00Z,0.0001,8
ETHUSDT,2021-04-21T00:00:00Z,0.0001,8
SOLUSDT,2021-04-21T00:00:00Z,0.0001,8
BTCUSDT,2021-04-21T08:00:00Z,0.0001,8
ETHUSDT,2021-04-21T08:00:00Z,0.0001,8
SOLUSDT,2021-04-21T08:00:00Z,0.00029116,8
BTCUSDT,2021-04-21T16:00:00Z,0.0001,8
ETHUSDT,2021-04-21T16:00:00Z,0.0001,8
SOLUSDT,2021-04-21T16:00:00Z,0.0001,8
BTCUSDT,2021-04-22T00:00:00Z,0.0001,8
ETHUSDT,2021-04-22T00:00:00Z,0.00023315,8
SOLUSDT,2021-04-22T00:00:00Z,0.0001,8
BTCUSDT,2021-04-22T08:00:00Z,0.0001,8
ETHUSDT,2021-04-22T08:00:00Z,0.00011151,8
SOLUSDT,2021-04-22T08:00:00Z,0.0001,8
BTCUSDT,2021-04-22T16:00:00Z,0.0001,8
ETHUSDT,2021-04-22T16:00:00Z,0.0001,8
SOLUSDT,2021-04-22T16:00:00Z,0.0001,8
BTCUSDT,2021-04-23T00:00:00Z,0.0001,8
ETHUSDT,2021-04-23T00:00:00Z,0.0003898,8
SOLUSDT,2021-04-23T00:00:00Z,0.0001,8
BTCUSDT,2021-04-23T08:00:00Z,0.00047618,8
ETHUSDT,2021-04-23T08:00:00Z,0.00041263,8
SOLUSDT,2021-04-23T08:00:00Z,0.00022517,8
BTCUSDT,2021-04-23T16:00:00Z,0.0001,8
ETHUSDT,2021-04-23T16:00:00Z,0.0001,8
SOLUSDT,2021-04-23T16:00:00Z,0.0001,8
BTCUSDT,2021-04-24T00:00:00Z,0.0001,8
ETHUSDT,2021-04-24T00:00:00Z,0.00010335,8
SOLUSDT,2021-04-24T00:00:00Z,0.0001,8
BTCUSDT,2021-04-24T08:00:00Z,0.00027672,8
ETHUSDT,2021-04-24T08:00:00Z,0.00030056,8
SOLUSDT,2021-04-24T08:00:00Z,0.0001,8
BTCUSDT,2021-04-24T16:00:00Z,0.0001676,8
ETHUSDT,2021-04-24T16:00:00Z,0.0001,8
SOLUSDT,2021-04-24T16:00:00Z,0.0001,8
BTCUSDT,2021-04-25T00:00:00Z,0.000217,8
ETHUSDT,2021-04-25T00:00:00Z,0.0001,8
SOLUSDT,2021-04-25T00:00:00Z,0.0001,8
BTCUSDT,2021-04-25T08:00:00Z,0.00038558,8
ETHUSDT,2021-04-25T08:00:00Z,0.0001,8
SOLUSDT,2021-04-25T08:00:00Z,0.0001537,8
BTCUSDT,2021-04-25T16:00:00Z,0.0001,8
ETHUSDT,2021-04-25T16:00:00Z,0.0001,8
SOLUSDT,2021-04-25T16:00:00Z,5.25e-05,8
BTCUSDT,2021-04-26T00:00:00Z,0.0001,8
ETHUSDT,2021-04-26T00:00:00Z,0.0001,8
SOLUSDT,2021-04-26T00:00:00Z,0.0001,8
BTCUSDT,2021-04-26T08:00:00Z,0.0001,8
ETHUSDT,2021-04-26T08:00:00Z,0.0001,8
SOLUSDT,2021-04-26T08:00:00Z,0.0001,8
BTCUSDT,2021-04-26T16:00:00Z,0.0001,8
ETHUSDT,2021-04-26T16:00:00Z,0.0001,8
SOLUSDT,2021-04-26T16:00:00Z,0.0001,8
BTCUSDT,2021-04-27T00:00:00Z,0.0001,8
ETHUSDT,2021-04-27T00:00:00Z,0.0001,8
SOLUSDT,2021-04-27T00:00:00Z,0.00041422,8
BTCUSDT,2021-04-27T08:00:00Z,0.0001,8
ETHUSDT,2021-04-27T08:00:00Z,0.0001,8
SOLUSDT,2021-04-27T08:00:00Z,0.00028532,8
BTCUSDT,2021-04-27T16:00:00Z,0.0001,8
ETHUSDT,2021-04-27T16:00:00Z,0.00040663,8
SOLUSDT,2021-04-27T16:00:00Z,0.00055267,8
BTCUSDT,2021-04-28T00:00:00Z,0.0001,8
ETHUSDT,2021-04-28T00:00:00Z,0.00034144,8
SOLUSDT,2021-04-28T00:00:00Z,0.00067111,8
BTCUSDT,2021-04-28T08:00:00Z,0.0001,8
ETHUSDT,2021-04-28T08:00:00Z,0.00019211,8
SOLUSDT,2021-04-28T08:00:00Z,0.00018219,8
BTCUSDT,2021-04-28T16:00:00Z,0.0001,8
ETHUSDT,2021-04-28T16:00:00Z,0.0001,8
SOLUSDT,2021-04-28T16:00:00Z,0.0002257,8
BTCUSDT,2021-04-29T00:00:00Z,0.0001,8
ETHUSDT,2021-04-29T00:00:00Z,0.0001,8
SOLUSDT,2021-04-29T00:00:00Z,0.0001,8
BTCUSDT,2021-04-29T08:00:00Z,0.0001,8
ETHUSDT,2021-04-29T08:00:00Z,0.0001,8
SOLUSDT,2021-04-29T08:00:00Z,0.00047434,8
BTCUSDT,2021-04-29T16:00:00Z,0.0001,8
ETHUSDT,2021-04-29T16:00:00Z,0.0001,8
SOLUSDT,2021-04-29T16:00:00Z,0.00013104,8
BTCUSDT,2021-04-30T00:00:00Z,0.0001,8
ETHUSDT,2021-04-30T00:00:00Z,0.00014665,8
SOLUSDT,2021-04-30T00:00:00Z,0.00019041,8
BTCUSDT,2021-04-30T08:00:00Z,0.0001,8
ETHUSDT,2021-04-30T08:00:00Z,0.00011668,8
SOLUSDT,2021-04-30T08:00:00Z,0.00045193,8
BTCUSDT,2021-04-30T16:00:00Z,0.0001,8
ETHUSDT,2021-04-30T16:00:00Z,0.00051157,8
SOLUSDT,2021-04-30T16:00:00Z,0.00034639,8
BTCUSDT,2021-05-01T00:00:00Z,0.00011209,8
ETHUSDT,2021-05-01T00:00:00Z,0.0001,8
SOLUSDT,2021-05-01T00:00:00Z,0.00050075,8
BTCUSDT,2021-05-01T08:00:00Z,0.0001,8
ETHUSDT,2021-05-01T08:00:00Z,0.00035155,8
SOLUSDT,2021-05-01T08:00:00Z,0.00104765,8
BTCUSDT,2021-05-01T16:00:00Z,0.00032496,8
ETHUSDT,2021-05-01T16:00:00Z,0.00012262,8
SOLUSDT,2021-05-01T16:00:00Z,0.00040718,8
BTCUSDT,2021-05-02T00:00:00Z,0.00015819,8
ETHUSDT,2021-05-02T00:00:00Z,0.00023451,8
SOLUSDT,2021-05-02T00:00:00Z,0.0004006,8
BTCUSDT,2021-05-02T08:00:00Z,0.00045285,8
ETHUSDT,2021-05-02T08:00:00Z,0.00039722,8
SOLUSDT,2021-05-02T08:00:00Z,0.00061887,8
BTCUSDT,2021-05-02T16:00:00Z,0.00045283,8
ETHUSDT,2021-05-02T16:00:00Z,0.0001,8
SOLUSDT,2021-05-02T16:00:00Z,0.00062817,8
BTCUSDT,2021-05-03T00:00:00Z,0.00040313,8
ETHUSDT,2021-05-03T00:00:00Z,0.0001,8
SOLUSDT,2021-05-03T00:00:00Z,0.00027681,8
BTCUSDT,2021-05-03T08:00:00Z,0.00036188,8
ETHUSDT,2021-05-03T08:00:00Z,0.0001,8
SOLUSDT,2021-05-03T08:00:00Z,0.00047332,8
BTCUSDT,2021-05-03T16:00:00Z,0.00067307,8
ETHUSDT,2021-05-03T16:00:00Z,0.00061627,8
SOLUSDT,2021-05-03T16:00:00Z,0.00068101,8
BTCUSDT,2021-05-04T00:00:00Z,0.00050959,8
ETHUSDT,2021-05-04T00:00:00Z,0.00031687,8
SOLUSDT,2021-05-04T00:00:00Z,0.00089378,8
BTCUSDT,2021-05-04T08:00:00Z,0.00012186,8
ETHUSDT,2021-05-04T08:00:00Z,0.00070707,8
SOLUSDT,2021-05-04T08:00:00Z,0.00033292,8
BTCUSDT,2021-05-04T16:00:00Z,0.00066426,8
ETHUSDT,2021-05-04T16:00:00Z,0.00071637,8
SOLUSDT,2021-05-04T16:00:00Z,0.00048984,8
BTCUSDT,2021-05-05T00:00:00Z,0.00044701,8
ETHUSDT,2021-05-05T00:00:00Z,0.00038408,8
SOLUSDT,2021-05-05T00:00:00Z,0.00021686,8
BTCUSDT,2021-05-05T08:00:00Z,0.00042458,8
ETHUSDT,2021-05-05T08:00:00Z,0.00078274,8
SOLUSDT,2021-05-05T08:00:00Z,0.00060678,8
BTCUSDT,2021-05-05T16:00:00Z,0.00011734,8
ETHUSDT,2021-05-05T16:00:00Z,0.00087977,8
SOLUSDT,2021-05-05T16:00:00Z,0.00075134,8
BTCUSDT,2021-05-06T00:00:00Z,0.00076121,8
ETHUSDT,2021-05-06T00:00:00Z,0.00068239,8
SOLUSDT,2021-05-06T00:00:00Z,0.00077937,8
BTCUSDT,2021-05-06T08:00:00Z,0.00059968,8
ETHUSDT,2021-05-06T08:00:00Z,0.00066648,8
SOLUSDT,2021-05-06T08:00:00Z,0.00117706,8
BTCUSDT,2021-05-06T16:00:00Z,0.0009352,8
ETHUSDT,2021-05-06T16:00:00Z,0.00110886,8
SOLUSDT,2021-05-06T16:00:00Z,0.00172483,8
BTCUSDT,2021-05-07T00:00:00Z,0.00044645,8
ETHUSDT,2021-05-07T00:00:00Z,0.00026032,8
SOLUSDT,2021-05-07T00:00:00Z,0.00090695,8
BTCUSDT,2021-05-07T08:00:00Z,0.00053313,8
ETHUSDT,2021-05-07T08:00:00Z,0.00049147,8
SOLUSDT,2021-05-07T08:00:00Z,0.00086546,8
BTCUSDT,2021-05-07T16:00:00Z,0.00017144,8
ETHUSDT,2021-05-07T16:00:00Z,0.00038025,8
SOLUSDT,2021-05-07T16:00:00Z,0.00119054,8
BTCUSDT,2021-05-08T00:00:00Z,0.0005937,8
ETHUSDT,2021-05-08T00:00:00Z,0.00047199,8
SOLUSDT,2021-05-08T00:00:00Z,0.00075413,8
BTCUSDT,2021-05-08T08:00:00Z,0.00046279,8
ETHUSDT,2021-05-08T08:00:00Z,0.00070136,8
SOLUSDT,2021-05-08T08:00:00Z,0.00082146,8
BTCUSDT,2021-05-08T16:00:00Z,0.00046426,8
ETHUSDT,2021-05-08T16:00:00Z,0.00030149,8
SOLUSDT,2021-05-08T16:00:00Z,0.00072061,8
BTCUSDT,2021-05-09T00:00:00Z,0.00048942,8
ETHUSDT,2021-05-09T00:00:00Z,0.00058991,8
SOLUSDT,2021-05-09T00:00:00Z,0.00043005,8
BTCUSDT,2021-05-09T08:00:00Z,0.00043845,8
ETHUSDT,2021-05-09T08:00:00Z,0.00041522,8
SOLUSDT,2021-05-09T08:00:00Z,0.00044195,8
BTCUSDT,2021-05-09T16:00:00Z,0.00063864,8
ETHUSDT,2021-05-09T16:00:00Z,0.00054148,8
SOLUSDT,2021-05-09T16:00:00Z,0.00057052,8
BTCUSDT,2021-05-10T00:00:00Z,0.00033531,8
ETHUSDT,2021-05-10T00:00:00Z,0.00068787,8
SOLUSDT,2021-05-10T00:00:00Z,0.00057419,8
BTCUSDT,2021-05-10T08:00:00Z,0.00090258,8
ETHUSDT,2021-05-10T08:00:00Z,0.0006638,8
SOLUSDT,2021-05-10T08:00:00Z,0.00074243,8
BTCUSDT,2021-05-10T16:00:00Z,0.00098653,8
ETHUSDT,2021-05-10T16:00:00Z,0.00075749,8
SOLUSDT,2021-05-10T16:00:00Z,0.00111008,8
BTCUSDT,2021-05-11T00:00:00Z,0.00039557,8
ETHUSDT,2021-05-11T00:00:00Z,0.00041169,8
SOLUSDT,2021-05-11T00:00:00Z,0.0001,8
BTCUSDT,2021-05-11T08:00:00Z,0.00050874,8
ETHUSDT,2021-05-11T08:00:00Z,0.00043204,8
SOLUSDT,2021-05-11T08:00:00Z,0.0001,8
BTCUSDT,2021-05-11T16:00:00Z,0.00025625,8
ETHUSDT,2021-05-11T16:00:00Z,0.00029649,8
SOLUSDT,2021-05-11T16:00:00Z,0.00037151,8
BTCUSDT,2021-05-12T00:00:00Z,0.00016659,8
ETHUSDT,2021-05-12T00:00:00Z,0.0001,8
SOLUSDT,2021-05-12T00:00:00Z,0.0001,8
BTCUSDT,2021-05-12T08:00:00Z,0.00033736,8
ETHUSDT,2021-05-12T08:00:00Z,0.00047462,8
SOLUSDT,2021-05-12T08:00:00Z,0.00036144,8
BTCUSDT,2021-05-12T16:00:00Z,0.00039761,8
ETHUSDT,2021-05-12T16:00:00Z,0.00054381,8
SOLUSDT,2021-05-12T16:00:00Z,0.00034871,8
BTCUSDT,2021-05-13T00:00:00Z,0.00011638,8
ETHUSDT,2021-05-13T00:00:00Z,0.00040983,8
SOLUSDT,2021-05-13T00:00:00Z,0.00022113,8
BTCUSDT,2021-05-13T08:00:00Z,0.0001,8
ETHUSDT,2021-05-13T08:00:00Z,0.00014687,8
SOLUSDT,2021-05-13T08:00:00Z,0.0001,8
BTCUSDT,2021-05-13T16:00:00Z,0.00022863,8
ETHUSDT,2021-05-13T16:00:00Z,0.0001,8
SOLUSDT,2021-05-13T16:00:00Z,0.0001,8
BTCUSDT,2021-05-14T00:00:00Z,0.0004004,8
ETHUSDT,2021-05-14T00:00:00Z,0.0001,8
SOLUSDT,2021-05-14T00:00:00Z,0.0001,8
BTCUSDT,2021-05-14T08:00:00Z,0.00035219,8
ETHUSDT,2021-05-14T08:00:00Z,0.0001,8
SOLUSDT,2021-05-14T08:00:00Z,0.0001,8
BTCUSDT,2021-05-14T16:00:00Z,0.00015069,8
ETHUSDT,2021-05-14T16:00:00Z,0.0001,8
SOLUSDT,2021-05-14T16:00:00Z,0.00014439,8
BTCUSDT,2021-05-15T00:00:00Z,0.0001,8
ETHUSDT,2021-05-15T00:00:00Z,0.00038785,8
SOLUSDT,2021-05-15T00:00:00Z,0.0002179,8
BTCUSDT,2021-05-15T08:00:00Z,0.00010123,8
ETHUSDT,2021-05-15T08:00:00Z,0.00052101,8
SOLUSDT,2021-05-15T08:00:00Z,0.00039831,8
BTCUSDT,2021-05-15T16:00:00Z,0.00020153,8
ETHUSDT,2021-05-15T16:00:00Z,0.00046056,8
SOLUSDT,2021-05-15T16:00:00Z,0.00046368,8
BTCUSDT,2021-05-16T00:00:00Z,0.00040248,8
ETHUSDT,2021-05-16T00:00:00Z,0.00030702,8
SOLUSDT,2021-05-16T00:00:00Z,0.00014056,8
BTCUSDT,2021-05-16T08:00:00Z,0.00016682,8
ETHUSDT,2021-05-16T08:00:00Z,0.00013134,8
SOLUSDT,2021-05-16T08:00:00Z,0.00057802,8
BTCUSDT,2021-05-16T16:00:00Z,0.00036196,8
ETHUSDT,2021-05-16T16:00:00Z,0.00018829,8
SOLUSDT,2021-05-16T16:00:00Z,0.00044938,8
BTCUSDT,2021-05-17T00:00:00Z,0.0001,8
ETHUSDT,2021-05-17T00:00:00Z,0.00015608,8
SOLUSDT,2021-05-17T00:00:00Z,0.00063116,8
BTCUSDT,2021-05-17T08:00:00Z,0.00063989,8
ETHUSDT,2021-05-17T08:00:00Z,0.000335,8
SOLUSDT,2021-05-17T08:00:00Z,0.0003684,8
BTCUSDT,2021-05-17T16:00:00Z,0.00059294,8
ETHUSDT,2021-05-17T16:00:00Z,0.0007001,8
SOLUSDT,2021-05-17T16:00:00Z,0.00040371,8
BTCUSDT,2021-05-18T00:00:00Z,0.00054643,8
ETHUSDT,2021-05-18T00:00:00Z,0.00018459,8
SOLUSDT,2021-05-18T00:00:00Z,0.0001,8
BTCUSDT,2021-05-18T08:00:00Z,0.00014723,8
ETHUSDT,2021-05-18T08:00:00Z,0.0001,8
SOLUSDT,2021-05-18T08:00:00Z,0.00021292,8
BTCUSDT,2021-05-18T16:00:00Z,0.00021809,8
ETHUSDT,2021-05-18T16:00:00Z,0.0006146,8
SOLUSDT,2021-05-18T16:00:00Z,0.00048279,8
BTCUSDT,2021-05-19T00:00:00Z,0.0001,8
ETHUSDT,2021-05-19T00:00:00Z,0.0001,8
SOLUSDT,2021-05-19T00:00:00Z,0.0001,8
BTCUSDT,2021-05-19T08:00:00Z,0.00035813,8
ETHUSDT,2021-05-19T08:00:00Z,0.00053311,8
SOLUSDT,2021-05-19T08:00:00Z,0.00023608,8
